dataset,model,seed,n_train,n_test,n_classes,MCC,ACC,TPR_macro,TPR_weighted,FPR,PPV_macro,PPV_weighted,F1_macro,F1_weighted,AUROC_OvR_macro,AUROC_OvR_weighted,AUROC_OvO_macro,AUROC_binary,t_preprocess_s,t_fit_s,t_predict_s,peak_rss_mb,status
IoTID20,TabNet,44,7680,2000,5,0.861241257246817,95.42,88.55000000000001,88.55,2.8625000000000003,90.37059224924903,90.37059224924903,88.75152237549119,88.75152237549119,97.67859375,97.67859375,97.67859375,99.55484375,0.16209697723388672,23.924084901809692,0.07614731788635254,890.0625,ok
IoTID20,TabNet,45,7680,2000,5,0.8673611889844282,95.7,89.25,89.25,2.6875,90.06036904899443,90.06036904899443,89.33947847695927,89.33947847695929,97.97575,97.97575,97.97575,99.75484375,0.16431498527526855,23.94217324256897,0.07620477676391602,890.0625,ok
IoTID20,TabNet,46,7680,2000,5,0.8621732505220876,95.44,88.6,88.6,2.85,90.44265403010995,90.44265403010995,88.72986305922359,88.72986305922359,97.86906250000001,97.8690625,97.8690625,99.38148437500001,0.1639859676361084,23.849137783050537,0.07385087013244629,890.0625,ok
N_BaIoT,FTTransformer,42,6880,1800,9,0.9950138197323563,99.90123456790123,99.55555555555556,99.55555555555556,0.05555555555555555,99.56636440343064,99.56636440343064,99.55547776082952,99.55547776082953,99.99982638888889,99.99982638888888,99.99982638888889,99.9996875,0.28962182998657227,213.1081371307373,0.8664219379425049,4692.4375,ok
N_BaIoT,FTTransformer,43,6880,1800,9,0.9925182652611433,99.85185185185185,99.33333333333333,99.33333333333333,0.08333333333333334,99.34758974851987,99.34758974851988,99.33321176382113,99.33321176382113,99.98934027777777,99.98934027777779,99.98934027777777,99.995,0.2819991111755371,215.09618306159973,0.8296759128570557,4692.4375,ok
N_BaIoT,FTTransformer,44,6880,1800,9,0.9893901157977935,99.79012345679013,99.05555555555554,99.05555555555556,0.11805555555555555,99.06835168809987,99.06835168809988,99.05588378118522,99.0558837811852,99.96204861111111,99.96204861111111,99.96204861111111,99.99999999999999,0.2817502021789551,215.69807267189026,0.8648741245269775,4692.4375,ok
N_BaIoT,FTTransformer,45,6880,1800,9,0.9875363474928079,99.75308641975309,98.88888888888887,98.88888888888889,0.1388888888888889,98.91477618267105,98.91477618267105,98.88731603086407,98.88731603086406,99.96180555555557,99.96180555555557,99.96180555555557,99.9971875,0.2856159210205078,220.4809331893921,0.8306422233581543,4692.4375,ok
N_BaIoT,FTTransformer,46,6881,1800,9,0.9900151253466234,99.80246913580247,99.1111111111111,99.11111111111111,0.1111111111111111,99.11895672789693,99.11895672789693,99.10892514209242,99.10892514209242,99.97479166666668,99.97479166666668,99.97479166666668,99.99875,0.28734803199768066,220.64542603492737,0.8298330307006836,4692.4375,ok
N_BaIoT,GauNB,42,6880,1800,9,0.7206599821809333,94.24691358024691,74.1111111111111,74.11111111111111,3.236111111111111,75.21540975603277,75.21540975603277,71.25873459727292,71.2587345972729,93.99729166666665,93.99729166666667,93.99729166666668,97.90421875,0.29065608978271484,0.002650022506713867,0.004398822784423828,2980.171875,ok
N_BaIoT,GauNB,43,6880,1800,9,0.6258182305214588,92.38271604938272,65.72222222222223,65.72222222222223,4.284722222222222,60.61942777394892,60.61942777394893,60.65039915641531,60.65039915641531,93.78565972222222,93.78565972222222,93.78565972222223,98.21875000000001,0.2920069694519043,0.0025191307067871094,0.00410008430480957,2980.171875,ok
N_BaIoT,GauNB,44,6880,1800,9,0.6318608951243516,92.51851851851852,66.33333333333333,66.33333333333333,4.208333333333333,70.38307397709494,70.38307397709494,62.7872805361695,62.78728053616949,93.65590277777778,93.65590277777778,93.65590277777778,97.78,0.2913961410522461,0.0030059814453125,0.004488945007324219,2980.171875,ok
N_BaIoT,GauNB,45,6880,1800,9,0.7324783049047374,94.46913580246914,75.1111111111111,75.1111111111111,3.111111111111111,74.01448316456694,74.01448316456694,71.62161858914828,71.62161858914827,93.78098958333332,93.78098958333334,93.78098958333332,98.78125,0.28980088233947754,0.002699136734008789,0.0042018890380859375,2980.171875,ok
N_BaIoT,GauNB,46,6881,1800,9,0.7207596060411384,94.24691358024691,74.1111111111111,74.11111111111111,3.236111111111111,74.12009377664856,74.12009377664857,71.0925624835319,71.09256248353192,93.94296875,93.94296875,93.94296875,98.78015625,0.292064905166626,0.0029439926147460938,0.0047948360443115234,2980.171875,ok
N_BaIoT,KNFST,42,6880,1800,9,0.9026990545508433,98.07407407407408,91.33333333333333,91.33333333333333,1.0833333333333335,91.38160994493195,91.38160994493195,91.30113950098692,91.30113950098692,97.64024305555554,97.64024305555556,97.64024305555556,99.98375,0.2638700008392334,114.94235706329346,0.17991924285888672,9422.203125,ok
N_BaIoT,KNFST,43,6880,1800,9,0.9183269903986876,98.32098765432099,92.44444444444446,92.44444444444444,0.9444444444444444,93.81454774724803,93.81454774724803,91.94214784915525,91.94214784915526,97.46118055555554,97.46118055555556,97.46118055555554,99.999375,0.260974645614624,121.2862708568573,0.17725419998168945,9422.203125,ok
N_BaIoT,KNFST,44,6880,1800,9,0.8846770090148032,97.71604938271605,89.72222222222221,89.72222222222223,1.284722222222222,89.81115316628805,89.81115316628807,89.67883741078825,89.67883741078825,97.09319444444444,97.09319444444444,97.09319444444444,99.9696875,0.3020610809326172,107.1427390575409,0.20418000221252441,9422.203125,ok
